,video_id,views,subscriberCount,category_id_1,category_id_2,category_id_10,category_id_15,category_id_17,category_id_19,category_id_20,category_id_22,category_id_23,category_id_24,category_id_25,category_id_26,category_id_27,category_id_28,category_id_29
3650,zWYMt-9z20o,4378,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3651,eklsF60h-qg,9820,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3652,x5Cbv52sOzc,8247,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3653,Bnbsr025oI8,12001,14432.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3654,0NsdWaQqH-Q,7290,14259.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3655,cnDBFN_nvwA,11549,452.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3656,b7yOM9-34mM,123675,776080.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3657,nCqAFNflHgg,13069,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3658,6M3qan9Welg,229149,1714945.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3659,NLFMcknVSbY,717685,3645931.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3660,kN9uM284qFc,978971,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3661,Pm5ZivXgAWU,443899,976264.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3662,r9t-HA_Yn_4,96484,1274582.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3663,lpcm0TTbDlo,179985,2623573.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3664,Dcv5W3jmpYE,112414,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3665,oR7hPkmUP0k,94615,272537.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3666,DeTOx3cyG7U,192216,917963.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3667,HiWMQHY73Zk,156120,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3668,vwBvrMa1Zsw,567857,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3669,8PXg3YHr3Qk,167088,1443468.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3670,PAmC4hJVXgI,378207,2269007.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3671,ecQStjMErc8,94571,166.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3672,q0neF4AjxKU,190772,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3673,QOMotirSq7w,109120,156858.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3674,hWWlWt35rVo,208241,1555118.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3675,qtx0BqKyLvE,55119,191321.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3676,oyJAFts13ZY,29644,257196.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3677,D7GUt_swi1c,142646,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3678,xnn9lZOU_jg,352286,3403904.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3679,icYlERVCA0I,281640,734349.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3680,PiQQrsO-ND0,105448,350456.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3681,tCXGJQYZ9JA,14820746,27346494.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3682,Ma4cH5AIM7U,114410,284936.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3683,bg5kyJ8-Vdk,76389,667201.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3684,zgrgxbJAkDw,333009,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3685,h-Jd7YzY0dM,221381,1979743.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3686,iRt0Js988hA,33863,640993.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3687,LMMJMGdU4nw,113359,750250.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3688,Poi8GHk0h4M,200192,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3689,XgoiNsqM0-w,355135,1592518.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3690,RSvNvmlVUP0,196289,627267.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3691,aoSCpgEAM9k,123010,1891845.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3692,f34BHV4-dro,81180,706106.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3693,xaROLONkM5s,38306,129484.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3694,FlbN8sabR-A,28810,153217.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3695,H17bsOVY3hk,253335,811021.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3696,sx-ZwsqgBRU,33765,145634.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3697,vFziYEH5inI,23056,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3698,BmJ-cjjJqcs,199194,206020.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3699,9lEYTRUYlDM,244815,487855.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3700,ofIdrErFIGk,22920,549515.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,7BYhny-qbas,149928,605161.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3702,P8GAS6RWuL4,67123,1983164.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3703,IUihspekV80,41436,374001.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3704,fodRoRdDSug,92756,392517.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3705,t_S4R2lWW5I,25744,293813.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3706,NFScnFiH-AY,170098,230088.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3707,G7cyoKkKI6I,69314,216764.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3708,bsALISW2G4Y,116087,367449.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3709,yevnWjYlnsQ,75218,694976.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3710,fdp_8QCm_8A,138536,593997.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3711,fA2L-N4YQd8,158846,426755.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3712,CRIdCJdBdFU,120325,1009768.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3713,gxaSsFnndVw,185479,259879.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3714,1UUOpN4F47w,35818,51030.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3715,fCLS007V4wg,166374,1111604.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3716,2ELmw10zaxg,223009,381544.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3717,sOFaKCZpWSY,202563,494589.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3718,OzvOZssuKjQ,13905,20230.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3719,TcT-P1NjoIQ,13652,211360.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3720,2HjTtLtdy-U,26850,217441.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3721,sS0LCjOiIhc,6577640,13577104.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3722,pSe-GbCEldw,107791,770569.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3723,_zumR54bKq8,59865,617062.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3724,Ip7eVuFxiEE,1478220,21682269.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3725,Sg9-vo1zF8k,59701,476815.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3726,RoBT_IPKZcY,7550,234706.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3727,WQXdQWnJ1qI,64185,574108.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3728,SSBTASzEHvk,207066,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3729,mSz5BAPUqRk,170910,1302979.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3730,BWnsidzA7MM,6623,448.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3731,VFbo560i7CA,18153,3591.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3732,RPemNW8yTEY,14941,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3733,UoHl5-zndy4,12720,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3734,7PSPfhXZ7bM,26197,277118.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3735,3wqPSCWctv8,282068,1924398.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3736,-9zwLPNQI5I,120388,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3737,Tn4VDglC9nQ,11750,307769.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3738,XWQwLs8Edwo,114645,202426.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3739,zqH6mMrKPgE,40172,456522.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3740,9LUKHdJpwVw,29996,268235.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3741,yqbI5CWoxLA,22882,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3742,_4z92WRIhzU,19827,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3743,eXQ_ziyIr-8,47129,222475.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3744,fFntISBJVJo,13810,279232.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3745,wkDmBtw4chs,36089,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3746,IWKCdVw4NkA,8055,49733.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3747,36eterC7Gwk,9551,222787.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3748,g6iDZspbRMg,3303412,7204136.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3749,11O35s75IxQ,14242,116972.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3750,P8wIA87G8XI,47201,97085.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3751,L6kQZDJRWFQ,45977,99822.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3752,4oe0JjyAMno,156693,741580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3753,UWHjnd-3MUA,73290,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3754,eGx-2lPAxu8,29036,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3755,ypim7XHxNe8,71791,201647.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3756,s-jmHcYT2no,17938,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3757,AzQ-Au6fcXE,19561,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,ymoKlsVGee8,5697,149.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3759,erh1BPYyUiU,10328,45930.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3760,bLcetvE1ovw,8731,74673.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,gyZXCQ2zQWY,6368,83175.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3762,gSW4VOwuQJE,7100,46670.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3763,_SFI9nl8b9g,506018,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3764,r94LACdRTkM,5241,57838.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3765,ed3jUnPhuaU,8941,16711.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3766,lcSW2TnRMzY,44960,4518.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3767,PAX0yQ_TuWg,9140,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3768,qlgxCNZ6OFI,66115,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3769,jO98rMkz0T8,10658,118336.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3770,T_KmKwA84_g,27505,191716.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3771,La-BKhi8enA,46624,283309.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3772,kqYxekX77kM,30694,198422.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3773,iDQAhf1bcDk,223693,272537.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3774,PTd_2CE8b1c,56870,163462.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3775,i-t9kW8mECE,20278,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3776,I9XsncIvGMA,126701,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3777,JlW7lsfdovk,46179,185989.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3778,elcFSSDQ1-A,20242,375757.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3779,Ue2UKkwpVoE,67221,605161.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3780,_dn_8RR3SyY,1053654,6604027.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3781,3th7Jp3HnfQ,22245,72413.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3782,3Qgk01iW9pQ,1105526,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3783,IEjtyUW7wf8,37067,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3784,2Hn2xFgEGRA,95198,484185.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,3Npgh9yGULU,73528,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3786,rczkY9AIM7I,123177,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3787,Vst5oCuYw0w,182567,917964.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3788,_GI6hUYcM1o,496167,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3789,Pivz_1rKYkg,249725,1142805.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3790,LAFt7qqeX-0,482439,3645931.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3791,gwQGEA96D1s,8520,1695.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3792,zi5NWZBTQ9A,55761,119488.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3793,mkV2lsW3O4k,42129,4851894.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3794,5vNHFCSbbzo,174669,272537.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3795,9Ryn0ghI0Ng,116764,94703.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3796,6j2Na6JyVIU,72156,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3797,TWmBInIvNQE,12416,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,2Z6VKUtu_DE,622813,4071985.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3799,V_sKSlBBHx4,42007,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3800,J8oCPG5l-VU,15342,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3801,BBuYBaAlbIQ,81606,180654.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3802,R-BZc1B669g,6009,16066.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3803,XvFrHYYYQGE,75795,342959.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3804,Yr6wc2fAVxM,19992,500500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3805,v6yq4hfHX-I,17425,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3806,YNe5KHeAL7M,3392,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3807,ukEkFMndv28,3379,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3808,YYJT4Km9SWo,3599,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3809,dzdQ9ENKlNg,8035,78185.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3810,VlTyvEGaXqo,3319,40060.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3811,IqsdPBe2j1k,14413,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3812,jZeutg5OAUQ,13759,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3813,0WAthvxh2pc,92769,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3814,IgMTEGAs2i4,42023,1274582.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3815,p2Il9TcNrlo,7896,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3816,PT1QKNYEMTU,61799,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3817,UwO163EHwoI,4557,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3818,RJNhs2VCgf4,78640,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3819,93X061kiO3E,8105,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3820,Ap5p9MqSr8w,5784,36977.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3821,BvmY3D5Zg5Y,3686,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3822,psitgzWQSo8,659469,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3823,nYqoFBbpsU4,2908,489782.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3824,ybxaRMfEEoc,10260,58910.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3825,xGKzRasP2_0,14322,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3826,XcitnhS7-sg,20412,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3827,rEOqxSksbRY,72327,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3828,IH_GQfDsqSw,5356,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3829,QqukV8UsY0M,84695,57077.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3830,W3xAzDHVlTc,8840,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831,UJjcZYB8on0,306716,1376890.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3832,MKj5xeGdM3c,7182,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3833,3_qEC8mZ2tM,12924,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3834,_-9YVWH6YZI,66801,273672.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3835,V8X__FsZ0r0,6673,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3836,83d-Yj7ALB0,8458,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3837,kShaRtCN0ic,2336,54950.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3838,P92dH3R-uy4,2704,17027.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3839,UYjxIG2vnmg,2858,29480.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3840,1REzG6oK7p4,250306,1919166.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3841,7o4GLdpv0ac,7604,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3842,Z3JUGur8OpE,3406,657709.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3843,U9yLe_HZ9bs,59509,722456.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3844,V1ReKHh7xvk,4537,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3845,FBd6KME8EuU,210160,2086154.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3846,XWAk3-TAX38,117137,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3847,hY2KKH5nMR8,2916,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3848,lS6r-KwH0OY,5252,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3849,R5SCR8OkJTU,8744,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3850,v4mDNE0bpWU,75784,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3851,mJDNel1llNk,7427,40450.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3852,LXg38rjyzzc,92219,472918.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3853,TkVdauI8s68,32236,122876.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3854,Tyqdr3X185Q,7855,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3855,rfgvZQvJ8rk,66385,470991.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3856,PuKX5B4eRGo,147354,1404097.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3857,iNxBxn2g8GA,185584,1924398.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3858,kt3fXILWlhw,20666,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3859,s_jcJW_ogmI,90328,1064346.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3860,eybVTFDCGWk,11413,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3861,VS12Aj-m5UU,22854,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3862,LsvRQGONjvk,151776,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3863,w0QiVlOOSpM,22738,153217.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3864,D534kizeVyc,10502,129443.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3865,Zvr2GefWxtg,16937,258701.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3866,0qkf0F5Vfno,49619,282590.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3867,j7hp5eAZFEc,114714,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3868,aIyTslKgRqg,393095,6358569.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3869,6U7tDVnBbcA,38455,386764.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3870,vzdiCShtQVY,14238,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3871,YV0VnZpYh8E,8482,827.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3872,7pxZ9zJh3ok,11198,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3873,Mvlq67zSCz0,444153,2329915.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3874,vdxk9QKgfQY,49087,201647.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3875,62Z4BHNyA9w,60202,258184.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3876,SdA5UfAWp-4,66752,810217.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3877,bzzLSZMtBPU,25350,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3878,FA3pQxZF0vA,48922,231743.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3879,dzajt9d2hbE,29841,3581804.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3880,cQGkM3ENUqM,9631,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3881,R_9ypwvCjng,19894,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3882,sGs3Tu5WE-A,23559,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3883,LYD8OqHF4Rw,6368,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3884,9tv558AOSI4,3815,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3885,HpVkHJByLJM,11758,323678.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3886,iQij7u-yVHA,10395,66712.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3887,SUfdETx1wu0,366077,515580.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3888,fd6kKcaYgkM,44667,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3889,f550nMuF9WY,24220,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3890,mlf4bidp2yc,828607,1577018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3891,3UO_HO8gIyo,26813,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3892,U8SLO8DXHy4,2353833,4700364.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3893,B_cmw2bIJEw,661707,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3894,ydL6dg4WJ7c,391796,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3895,HNjGQ6mdAwE,877758,4339049.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3896,QwievZ1Tx-8,19716689,13268182.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3897,kWaSbC7oRiM,1360338,8113221.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3898,GyfyfIzlK0I,594988,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,QO-urTzJThE,332511,560271.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3900,eM-oA8S7_x0,29693,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3901,54I7bh7ToSs,6015,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3902,tNyGHNHREJw,59836,7262.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3903,BAp9zGgQ84E,69463,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3904,G6earlGo0b0,537621,119488.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3905,pOOoyNeqkk4,21908,111377.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3906,PlPDvXj1FTg,191804,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3907,XnSdt-5qjaA,209641,1304074.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3908,YoF8Hyf2woM,215398,1319004.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3909,P7tONHuJz7s,27177,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3910,VDE6iz0J_1w,4246,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3911,1lXyObmE6YM,190020,217660.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3912,6Ee2bEuHMts,5615,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3913,ePiPEabv6nI,11020,250943.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3914,56Kb3OaEH2w,5200,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3915,fHnPO1QXLb4,91591,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3916,Ayps5O5QM40,10565,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3917,7eyu_1xqoqs,92398,667201.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3918,KsoebdxfWd4,15949,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,FSbp5K_HzcY,3212,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
